,Ship Company,Enter Time,Out Time,Duration days,Duration hours,Total duration(Hours),Day difference
3135,SKR,2018-03-06 08:00:00,2018-03-07 04:00:00,1,04:00:00,28,-1 days +04:00:00
3136,SKR,2018-03-07 12:00:00,2018-03-07 19:00:00,1,17:00:00,41,-1 days +17:00:00
3137,SKR,2018-03-07 13:00:00,2018-03-07 17:00:00,1,20:00:00,44,-1 days +20:00:00
3138,DJS,2018-03-07 16:00:00,2018-03-07 22:00:00,1,18:00:00,42,-1 days +18:00:00
3139,SKR,2018-03-07 18:00:00,2018-03-07 22:00:00,1,20:00:00,44,-1 days +20:00:00
3140,SKR,2018-03-08 08:00:00,2018-03-08 19:00:00,1,13:00:00,37,-1 days +13:00:00
3141,DJS,2018-03-08 08:00:00,2018-03-08 16:00:00,1,16:00:00,40,-1 days +16:00:00
3142,SKR,2018-03-09 02:00:00,2018-03-09 14:00:00,1,12:00:00,36,-1 days +12:00:00
3143,SKR,2018-03-11 05:00:00,2018-03-11 10:00:00,1,19:00:00,43,-1 days +19:00:00
3144,SKR,2018-03-11 12:00:00,2018-03-12 11:00:00,1,01:00:00,25,-1 days +01:00:00
3145,HAS,2018-03-11 15:00:00,2018-03-11 19:00:00,1,20:00:00,44,-1 days +20:00:00
3146,SKR,2018-03-12 13:00:00,2018-03-13 08:00:00,1,05:00:00,29,-1 days +05:00:00
3147,DJS,2018-03-12 17:00:00,2018-03-13 05:00:00,1,12:00:00,36,-1 days +12:00:00
3148,SKR,2018-03-13 08:00:00,2018-03-13 22:00:00,1,10:00:00,34,-1 days +10:00:00
3149,SKR,2018-03-13 23:00:00,2018-03-14 03:00:00,1,20:00:00,44,-1 days +20:00:00
3150,SKR,2018-03-14 04:00:00,2018-03-14 09:00:00,1,19:00:00,43,-1 days +19:00:00
3151,SKR,2018-03-14 07:00:00,2018-03-14 15:00:00,1,16:00:00,40,-1 days +16:00:00
3152,SKR,2018-03-14 15:00:00,2018-03-14 19:00:00,1,20:00:00,44,-1 days +20:00:00
3153,SKR,2018-03-14 17:00:00,2018-03-14 21:00:00,1,20:00:00,44,-1 days +20:00:00
3154,DJS,2018-03-15 04:00:00,2018-03-15 08:00:00,1,20:00:00,44,-1 days +20:00:00
3155,DJS,2018-03-15 07:00:00,2018-03-15 09:00:00,1,22:00:00,46,-1 days +22:00:00
3156,SKR,2018-03-15 09:00:00,2018-03-15 20:00:00,1,13:00:00,37,-1 days +13:00:00
3157,SKR,2018-03-16 06:00:00,2018-03-16 18:00:00,1,12:00:00,36,-1 days +12:00:00
3158,DJS,2018-03-16 16:00:00,2018-03-17 09:00:00,1,07:00:00,31,-1 days +07:00:00
3159,SKR,2018-03-18 02:00:00,2018-03-18 08:00:00,1,18:00:00,42,-1 days +18:00:00
3160,SKR,2018-03-20 16:00:00,2018-03-20 21:00:00,1,19:00:00,43,-1 days +19:00:00
3161,SKR,2018-03-21 12:00:00,2018-03-22 01:00:00,1,11:00:00,35,-1 days +11:00:00
3162,DJS,2018-03-22 09:00:00,2018-03-22 19:00:00,1,14:00:00,38,-1 days +14:00:00
3163,DJS,2018-03-23 05:00:00,2018-03-23 22:00:00,1,07:00:00,31,-1 days +07:00:00
3164,DJS,2018-03-24 18:00:00,2018-03-24 21:00:00,1,21:00:00,45,-1 days +21:00:00
3165,SKR,2018-03-26 10:00:00,2018-03-27 04:00:00,1,06:00:00,30,-1 days +06:00:00
3166,SKR,2018-03-26 23:00:00,2018-03-27 13:00:00,1,10:00:00,34,-1 days +10:00:00
3167,DJS,2018-03-29 18:00:00,2018-03-29 23:00:00,1,19:00:00,43,-1 days +19:00:00
3168,SKR,2018-03-30 02:00:00,2018-03-30 17:00:00,1,09:00:00,33,-1 days +09:00:00
3169,SKR,2018-03-30 04:00:00,2018-03-30 18:00:00,1,10:00:00,34,-1 days +10:00:00
3170,SKR,2018-03-31 12:00:00,2018-04-01 11:00:00,1,01:00:00,25,-1 days +01:00:00
3171,HAS,2018-03-31 16:00:00,2018-04-01 10:00:00,1,06:00:00,30,-1 days +06:00:00
3172,SKR,2018-04-01 02:00:00,2018-04-01 18:00:00,1,08:00:00,32,-1 days +08:00:00
3173,DJS,2018-04-01 12:00:00,2018-04-02 04:00:00,1,08:00:00,32,-1 days +08:00:00
3174,CKL,2018-04-01 16:00:00,2018-04-02 09:00:00,1,07:00:00,31,-1 days +07:00:00
3175,HAS,2018-04-02 15:00:00,2018-04-02 20:00:00,1,19:00:00,43,-1 days +19:00:00
3176,SKR,2018-04-02 17:00:00,2018-04-03 07:00:00,1,10:00:00,34,-1 days +10:00:00
3177,SKR,2018-04-03 05:00:00,2018-04-04 00:00:00,1,05:00:00,29,-1 days +05:00:00
3178,SKR,2018-04-04 07:00:00,2018-04-04 12:00:00,1,19:00:00,43,-1 days +19:00:00
3179,DJS,2018-04-04 16:00:00,2018-04-04 19:00:00,1,21:00:00,45,-1 days +21:00:00
3180,SKR,2018-04-05 07:00:00,2018-04-05 14:00:00,1,17:00:00,41,-1 days +17:00:00
3181,SKR,2018-04-05 08:00:00,2018-04-05 20:00:00,1,12:00:00,36,-1 days +12:00:00
3182,HAS,2018-04-06 00:00:00,2018-04-06 10:00:00,1,14:00:00,38,-1 days +14:00:00
3183,DJS,2018-04-07 05:00:00,2018-04-08 00:00:00,1,05:00:00,29,-1 days +05:00:00
3184,HAS,2018-04-07 21:00:00,2018-04-08 04:00:00,1,17:00:00,41,-1 days +17:00:00
3185,SKR,2018-04-08 12:00:00,2018-04-09 00:00:00,1,12:00:00,36,-1 days +12:00:00
3186,SKR,2018-04-09 15:00:00,2018-04-09 23:00:00,1,16:00:00,40,-1 days +16:00:00
3187,SKR,2018-04-09 17:00:00,2018-04-10 04:00:00,1,13:00:00,37,-1 days +13:00:00
3188,SKR,2018-04-10 05:00:00,2018-04-10 22:00:00,1,07:00:00,31,-1 days +07:00:00
3189,DJS,2018-04-11 22:00:00,2018-04-12 17:00:00,1,05:00:00,29,-1 days +05:00:00
3190,SKR,2018-04-13 02:00:00,2018-04-13 19:00:00,1,07:00:00,31,-1 days +07:00:00
3191,DJS,2018-04-14 01:00:00,2018-04-14 21:00:00,1,04:00:00,28,-1 days +04:00:00
3192,SKR,2018-04-16 04:00:00,2018-04-16 10:00:00,1,18:00:00,42,-1 days +18:00:00
3193,SKR,2018-04-16 05:00:00,2018-04-17 01:00:00,1,04:00:00,28,-1 days +04:00:00
3194,SKR,2018-04-16 15:00:00,2018-04-16 22:00:00,1,17:00:00,41,-1 days +17:00:00
3195,DJS,2018-04-17 03:00:00,2018-04-18 00:00:00,1,03:00:00,27,-1 days +03:00:00
3196,CKL,2018-04-18 09:00:00,2018-04-18 19:00:00,1,14:00:00,38,-1 days +14:00:00
3197,DJS,2018-04-18 23:00:00,2018-04-19 16:00:00,1,07:00:00,31,-1 days +07:00:00
3198,SKR,2018-04-20 03:00:00,2018-04-20 07:00:00,1,20:00:00,44,-1 days +20:00:00
3199,SKR,2018-04-20 06:00:00,2018-04-20 14:30:00,1,15:30:00,39,-1 days +15:30:00
3200,DJS,2018-04-20 14:00:00,2018-04-21 06:00:00,1,08:00:00,32,-1 days +08:00:00
3201,SKR,2018-04-21 23:00:00,2018-04-22 20:00:00,1,03:00:00,27,-1 days +03:00:00
3202,SKR,2018-04-23 03:00:00,2018-04-23 07:00:00,1,20:00:00,44,-1 days +20:00:00
3203,SKR,2018-04-23 08:00:00,2018-04-23 14:00:00,1,18:00:00,42,-1 days +18:00:00
3204,SKR,2018-04-23 09:00:00,2018-04-24 06:00:00,1,03:00:00,27,-1 days +03:00:00
3205,SKR,2018-04-25 05:00:00,2018-04-26 05:00:00,1,00:00:00,24,-1 days +00:00:00
3206,HAS,2018-04-27 05:00:00,2018-04-28 03:00:00,1,02:00:00,26,-1 days +02:00:00
3207,SKR,2018-04-28 05:00:00,2018-04-28 18:00:00,1,11:00:00,35,-1 days +11:00:00
3208,SKR,2018-04-30 11:00:00,2018-04-30 22:00:00,1,13:00:00,37,-1 days +13:00:00
3209,DJS,2018-04-30 20:00:00,2018-05-01 12:00:00,1,08:00:00,32,-1 days +08:00:00
3210,SKR,2018-05-01 00:00:00,2018-05-01 03:00:00,1,21:00:00,45,-1 days +21:00:00
3211,SKR,2018-05-01 03:00:00,2018-05-01 17:00:00,1,10:00:00,34,-1 days +10:00:00
3212,SKR,2018-05-01 14:00:00,2018-05-02 00:00:00,1,14:00:00,38,-1 days +14:00:00
3213,SKR,2018-05-01 19:00:00,2018-05-02 15:00:00,1,04:00:00,28,-1 days +04:00:00
3214,DJS,2018-05-03 21:00:00,2018-05-04 12:00:00,1,09:00:00,33,-1 days +09:00:00
3215,SKR,2018-05-14 12:00:00,2018-05-14 18:00:00,1,18:00:00,42,-1 days +18:00:00
3216,SKR,2018-05-14 13:00:00,2018-05-15 11:00:00,1,02:00:00,26,-1 days +02:00:00
3217,DJS,2018-05-16 22:00:00,2018-05-17 12:00:00,1,10:00:00,34,-1 days +10:00:00
3218,SKR,2018-05-18 05:00:00,2018-05-19 00:00:00,1,05:00:00,29,-1 days +05:00:00
3219,DJS,2018-05-19 04:00:00,2018-05-19 23:00:00,1,05:00:00,29,-1 days +05:00:00
3220,SKR,2018-05-19 12:00:00,2018-05-20 11:00:00,1,01:00:00,25,-1 days +01:00:00
3221,SKR,2018-05-21 14:00:00,2018-05-22 09:00:00,1,05:00:00,29,-1 days +05:00:00
3222,DJS,2018-05-22 01:00:00,2018-05-22 20:00:00,1,05:00:00,29,-1 days +05:00:00
3223,DJS,2018-05-24 10:00:00,2018-05-24 16:00:00,1,18:00:00,42,-1 days +18:00:00
3224,DJS,2018-05-26 20:00:00,2018-05-27 13:00:00,1,07:00:00,31,-1 days +07:00:00
3225,SKR,2018-05-28 05:00:00,2018-05-28 23:00:00,1,06:00:00,30,-1 days +06:00:00
3226,DJS,2018-05-28 15:00:00,2018-05-28 19:00:00,1,20:00:00,44,-1 days +20:00:00
3227,SKR,2018-05-28 20:00:00,2018-05-29 15:00:00,1,05:00:00,29,-1 days +05:00:00
3228,SKR,2018-05-30 15:00:00,2018-05-30 17:00:00,1,22:00:00,46,-1 days +22:00:00
3229,SKR,2018-05-30 14:00:00,2018-05-30 18:00:00,1,20:00:00,44,-1 days +20:00:00
3230,SKR,2018-05-31 10:00:00,2018-05-31 14:00:00,1,20:00:00,44,-1 days +20:00:00
3231,SKR,2018-06-01 01:00:00,2018-06-01 12:00:00,1,13:00:00,37,-1 days +13:00:00
3232,SKR,2018-06-03 22:00:00,2018-06-04 21:00:00,1,01:00:00,25,-1 days +01:00:00
3233,CKL,2018-06-04 21:00:00,2018-06-05 17:00:00,1,04:00:00,28,-1 days +04:00:00
3234,SKR,2018-06-04 22:00:00,2018-06-05 01:00:00,1,21:00:00,45,-1 days +21:00:00
3235,SKR,2018-06-06 01:00:00,2018-06-06 19:00:00,1,06:00:00,30,-1 days +06:00:00
3236,DJS,2018-06-06 18:00:00,2018-06-07 07:00:00,1,11:00:00,35,-1 days +11:00:00
3237,SKR,2018-06-08 11:00:00,2018-06-08 23:00:00,1,12:00:00,36,-1 days +12:00:00
3238,SKR,2018-06-11 10:00:00,2018-06-12 00:00:00,1,10:00:00,34,-1 days +10:00:00
3239,SKR,2018-06-11 11:00:00,2018-06-11 21:00:00,1,14:00:00,38,-1 days +14:00:00
3240,SKR,2018-06-12 01:00:00,2018-06-12 12:00:00,1,13:00:00,37,-1 days +13:00:00
3241,DJS,2018-06-22 00:00:00,2018-06-22 10:00:00,1,14:00:00,38,-1 days +14:00:00
3242,SKR,2018-06-22 15:00:00,2018-06-23 07:00:00,1,08:00:00,32,-1 days +08:00:00
3243,DJS,2018-06-28 14:00:00,2018-06-28 18:00:00,1,20:00:00,44,-1 days +20:00:00
3244,SKR,2018-06-29 11:00:00,2018-06-30 05:00:00,1,06:00:00,30,-1 days +06:00:00
3245,SKR,2018-07-04 10:00:00,2018-07-05 10:00:00,1,00:00:00,24,-1 days +00:00:00
3246,SKR,2018-07-07 04:00:00,2018-07-07 23:00:00,1,05:00:00,29,-1 days +05:00:00
3247,SKR,2018-07-07 10:00:00,2018-07-08 05:00:00,1,05:00:00,29,-1 days +05:00:00
3248,SKR,2018-07-13 04:00:00,2018-07-13 20:00:00,1,08:00:00,32,-1 days +08:00:00
3249,SKR,2018-07-13 06:00:00,2018-07-14 06:00:00,1,00:00:00,24,-1 days +00:00:00
3250,SKR,2018-08-03 09:00:00,2018-08-04 01:00:00,1,08:00:00,32,-1 days +08:00:00
3251,SKR,2018-08-09 21:00:00,2018-08-10 16:00:00,1,05:00:00,29,-1 days +05:00:00
3252,SKR,2018-08-18 12:00:00,2018-08-19 08:00:00,1,04:00:00,28,-1 days +04:00:00
3253,SKR,2018-08-20 17:00:00,2018-08-21 10:00:00,1,07:00:00,31,-1 days +07:00:00
3254,SKR,2018-08-20 23:00:00,2018-08-21 17:00:00,1,06:00:00,30,-1 days +06:00:00
3255,SKR,2018-09-07 13:00:00,2018-09-08 13:00:00,1,00:00:00,24,-1 days +00:00:00
3256,SKR,2018-09-07 17:00:00,2018-09-08 07:00:00,1,10:00:00,34,-1 days +10:00:00
3257,SKR,2018-09-08 09:00:00,2018-09-09 03:00:00,1,06:00:00,30,-1 days +06:00:00
3258,SKR,2018-09-12 07:00:00,2018-09-12 17:00:00,1,14:00:00,38,-1 days +14:00:00
3259,SKR,2018-09-12 21:00:00,2018-09-13 21:00:00,1,00:00:00,24,-1 days +00:00:00
3260,SKR,2018-09-14 14:00:00,2018-09-15 11:00:00,1,03:00:00,27,-1 days +03:00:00
3261,SKR,2018-09-18 03:00:00,2018-09-18 20:00:00,1,07:00:00,31,-1 days +07:00:00
3262,SKR,2018-09-19 17:00:00,2018-09-20 00:00:00,1,17:00:00,41,-1 days +17:00:00
3263,SKR,2018-09-21 12:00:00,2018-09-22 04:00:00,1,08:00:00,32,-1 days +08:00:00
3264,SKR,2018-09-23 04:00:00,2018-09-23 19:00:00,1,09:00:00,33,-1 days +09:00:00
3265,SKR,2018-09-25 08:00:00,2018-09-26 08:00:00,1,00:00:00,24,-1 days +00:00:00
3266,SKR,2018-09-27 01:00:00,2018-09-27 06:00:00,1,19:00:00,43,-1 days +19:00:00
3267,SKR,2018-10-02 11:00:00,2018-10-03 02:00:00,1,09:00:00,33,-1 days +09:00:00
3268,SKR,2018-10-05 04:00:00,2018-10-05 19:00:00,1,09:00:00,33,-1 days +09:00:00
3269,SKR,2018-10-05 07:00:00,2018-10-05 18:00:00,1,13:00:00,37,-1 days +13:00:00
3270,SKR,2018-10-07 15:00:00,2018-10-08 08:00:00,1,07:00:00,31,-1 days +07:00:00
3271,SKR,2018-10-10 20:00:00,2018-10-11 07:00:00,1,13:00:00,37,-1 days +13:00:00
3272,SKR,2018-10-12 11:00:00,2018-10-13 04:00:00,1,07:00:00,31,-1 days +07:00:00
3273,SKR,2018-10-14 01:00:00,2018-10-14 06:00:00,1,19:00:00,43,-1 days +19:00:00
3274,SKR,2018-10-15 18:00:00,2018-10-16 14:00:00,1,04:00:00,28,-1 days +04:00:00
3275,SKR,2018-10-17 16:00:00,2018-10-17 21:00:00,1,19:00:00,43,-1 days +19:00:00
3276,SKR,2018-10-18 01:00:00,2018-10-18 12:00:00,1,13:00:00,37,-1 days +13:00:00
3277,DJS,2018-10-18 09:00:00,2018-10-18 13:00:00,1,20:00:00,44,-1 days +20:00:00
3278,SKR,2018-10-19 08:00:00,2018-10-20 02:00:00,1,06:00:00,30,-1 days +06:00:00
3279,SKR,2018-10-22 17:00:00,2018-10-22 22:00:00,1,19:00:00,43,-1 days +19:00:00
3280,SKR,2018-10-22 19:00:00,2018-10-23 15:00:00,1,04:00:00,28,-1 days +04:00:00
3281,SKR,2018-10-23 20:00:00,2018-10-24 02:00:00,1,18:00:00,42,-1 days +18:00:00
3282,SKR,2018-10-25 16:00:00,2018-10-25 21:00:00,1,19:00:00,43,-1 days +19:00:00
3283,SKR,2018-10-30 01:00:00,2018-10-30 17:00:00,1,08:00:00,32,-1 days +08:00:00
3284,SKR,2018-10-30 23:00:00,2018-10-31 01:30:00,1,21:30:00,45,-1 days +21:30:00
3285,SKR,2018-10-31 19:00:00,2018-10-31 22:00:00,1,21:00:00,45,-1 days +21:00:00
3286,SKR,2018-11-01 09:00:00,2018-11-02 05:00:00,1,04:00:00,28,-1 days +04:00:00
3287,SKR,2018-11-08 20:00:00,2018-11-09 06:00:00,1,14:00:00,38,-1 days +14:00:00
3288,SKR,2018-11-09 14:00:00,2018-11-10 09:00:00,1,05:00:00,29,-1 days +05:00:00
3289,SKR,2018-11-13 06:00:00,2018-11-13 11:00:00,1,19:00:00,43,-1 days +19:00:00
3290,SKR,2018-11-16 15:00:00,2018-11-17 00:00:00,1,15:00:00,39,-1 days +15:00:00
3291,SKR,2018-11-18 14:00:00,2018-11-19 09:00:00,1,05:00:00,29,-1 days +05:00:00
3292,SKR,2018-11-22 11:00:00,2018-11-23 01:00:00,1,10:00:00,34,-1 days +10:00:00
3293,SKR,2018-11-23 08:00:00,2018-11-23 23:52:00,1,08:08:00,32,-1 days +08:08:00
3294,SKR,2018-12-04 04:00:00,2018-12-04 12:00:00,1,16:00:00,40,-1 days +16:00:00
3295,SKR,2018-12-05 16:00:00,2018-12-06 15:00:00,1,01:00:00,25,-1 days +01:00:00
3296,SKR,2018-12-07 00:00:00,2018-12-07 12:00:00,1,12:00:00,36,-1 days +12:00:00
3297,SKR,2018-12-07 18:00:00,2018-12-08 14:00:00,1,04:00:00,28,-1 days +04:00:00
3298,SKR,2018-12-11 16:00:00,2018-12-12 09:00:00,1,07:00:00,31,-1 days +07:00:00
3299,SKR,2018-12-14 08:00:00,2018-12-15 01:00:00,1,07:00:00,31,-1 days +07:00:00
3300,SKR,2018-12-17 14:00:00,2018-12-17 18:00:00,1,20:00:00,44,-1 days +20:00:00
3301,SKR,2018-12-17 17:00:00,2018-12-17 20:00:00,1,21:00:00,45,-1 days +21:00:00
3302,SKR,2018-12-18 11:00:00,2018-12-19 11:00:00,1,00:00:00,24,-1 days +00:00:00
3303,SKR,2018-12-18 15:00:00,2018-12-19 09:00:00,1,06:00:00,30,-1 days +06:00:00
3304,SKR,2018-12-24 15:00:00,2018-12-24 19:00:00,1,20:00:00,44,-1 days +20:00:00
3305,SKR,2019-01-02 23:00:00,2019-01-03 08:00:00,1,15:00:00,39,-1 days +15:00:00
3306,SKR,2019-01-04 08:00:00,2019-01-04 22:00:00,1,10:00:00,34,-1 days +10:00:00
3307,SKR,2019-01-06 10:00:00,2019-01-06 17:00:00,1,17:00:00,41,-1 days +17:00:00
3308,SKR,2019-01-06 15:00:00,2019-01-06 20:00:00,1,19:00:00,43,-1 days +19:00:00
3309,SKR,2019-01-07 22:00:00,2019-01-08 12:00:00,1,10:00:00,34,-1 days +10:00:00
3310,SKR,2019-01-10 03:00:00,2019-01-10 07:00:00,1,20:00:00,44,-1 days +20:00:00
3311,SKR,2019-01-11 08:00:00,2019-01-11 22:00:00,1,10:00:00,34,-1 days +10:00:00
3312,DJS,2019-01-11 21:00:00,2019-01-12 21:00:00,1,00:00:00,24,-1 days +00:00:00
3313,SKR,2019-01-13 13:00:00,2019-01-14 03:00:00,1,10:00:00,34,-1 days +10:00:00
3314,SKR,2019-01-14 05:00:00,2019-01-14 11:00:00,1,18:00:00,42,-1 days +18:00:00
3315,SKR,2019-01-14 19:00:00,2019-01-15 01:00:00,1,18:00:00,42,-1 days +18:00:00
3316,SKR,2019-01-14 21:00:00,2019-01-15 12:00:00,1,09:00:00,33,-1 days +09:00:00
3317,SKR,2019-01-15 03:00:00,2019-01-15 09:00:00,1,18:00:00,42,-1 days +18:00:00
3318,SKR,2019-01-19 01:00:00,2019-01-19 11:00:00,1,14:00:00,38,-1 days +14:00:00
3319,SKR,2019-01-20 09:00:00,2019-01-21 07:00:00,1,02:00:00,26,-1 days +02:00:00
3320,SKR,2019-01-21 12:00:00,2019-01-21 20:00:00,1,16:00:00,40,-1 days +16:00:00
3321,SKR,2019-01-22 06:00:00,2019-01-22 22:00:00,1,08:00:00,32,-1 days +08:00:00
3322,SKR,2019-01-22 16:00:00,2019-01-23 13:00:00,1,03:00:00,27,-1 days +03:00:00
3323,HAS,2019-01-25 05:00:00,2019-01-25 20:00:00,1,09:00:00,33,-1 days +09:00:00
3324,SKR,2019-01-27 20:00:00,2019-01-28 17:00:00,1,03:00:00,27,-1 days +03:00:00
3325,SKR,2019-01-28 14:00:00,2019-01-28 17:00:00,1,21:00:00,45,-1 days +21:00:00
3326,SKR,2019-01-29 21:00:00,2019-01-30 16:00:00,1,05:00:00,29,-1 days +05:00:00
3327,SKR,2019-02-04 23:00:00,2019-02-05 08:00:00,1,15:00:00,39,-1 days +15:00:00
3328,SKR,2019-02-06 08:00:00,2019-02-06 21:00:00,1,11:00:00,35,-1 days +11:00:00
3329,SKR,2019-02-06 21:00:00,2019-02-07 10:00:00,1,11:00:00,35,-1 days +11:00:00
3330,SKR,2019-02-09 04:00:00,2019-02-09 18:00:00,1,10:00:00,34,-1 days +10:00:00
3331,SKR,2019-02-11 14:00:00,2019-02-11 19:00:00,1,19:00:00,43,-1 days +19:00:00
3332,SKR,2019-02-12 13:00:00,2019-02-13 10:00:00,1,03:00:00,27,-1 days +03:00:00
3333,SKR,2019-02-14 23:00:00,2019-02-15 07:00:00,1,16:00:00,40,-1 days +16:00:00
3334,SKR,2019-02-15 12:00:00,2019-02-16 05:00:00,1,07:00:00,31,-1 days +07:00:00
3335,SKR,2019-02-21 06:00:00,2019-02-21 11:00:00,1,19:00:00,43,-1 days +19:00:00
3336,SKR,2019-02-21 23:00:00,2019-02-22 09:00:00,1,14:00:00,38,-1 days +14:00:00
3337,SKR,2019-02-22 10:00:00,2019-02-23 02:00:00,1,08:00:00,32,-1 days +08:00:00
3338,SKR,2019-02-27 21:00:00,2019-02-28 13:00:00,1,08:00:00,32,-1 days +08:00:00
3339,SKR,2019-03-01 18:00:00,2019-03-02 18:00:00,1,00:00:00,24,-1 days +00:00:00
3340,SKR,2019-03-05 16:00:00,2019-03-06 15:00:00,1,01:00:00,25,-1 days +01:00:00
3341,SKR,2019-03-06 01:00:00,2019-03-06 10:00:00,1,15:00:00,39,-1 days +15:00:00
3342,SKR,2019-03-08 00:00:00,2019-03-08 11:00:00,1,13:00:00,37,-1 days +13:00:00
3343,SKR,2019-03-11 12:00:00,2019-03-12 12:00:00,1,00:00:00,24,-1 days +00:00:00
3344,SKR,2019-03-15 18:00:00,2019-03-16 15:00:00,1,03:00:00,27,-1 days +03:00:00
3345,SKR,2019-03-18 00:00:00,2019-03-18 15:00:00,1,09:00:00,33,-1 days +09:00:00
3346,SKR,2019-03-18 11:00:00,2019-03-18 17:00:00,1,18:00:00,42,-1 days +18:00:00
3347,SKR,2019-03-19 16:00:00,2019-03-20 12:00:00,1,04:00:00,28,-1 days +04:00:00
3348,SKR,2019-03-22 17:00:00,2019-03-23 12:00:00,1,05:00:00,29,-1 days +05:00:00
3349,SKR,2019-03-25 14:00:00,2019-03-25 21:00:00,1,17:00:00,41,-1 days +17:00:00
3350,SKR,2019-03-27 12:00:00,2019-03-27 22:00:00,1,14:00:00,38,-1 days +14:00:00
3351,SKR,2019-03-27 16:00:00,2019-03-27 19:00:00,1,21:00:00,45,-1 days +21:00:00
3352,SKR,2019-03-30 09:00:00,2019-03-31 01:00:00,1,08:00:00,32,-1 days +08:00:00
3353,SJL,2019-04-01 10:00:00,2019-04-01 14:00:00,1,20:00:00,44,-1 days +20:00:00
3354,SKR,2019-04-01 17:00:00,2019-04-02 09:00:00,1,08:00:00,32,-1 days +08:00:00
3355,SKR,2019-04-03 02:00:00,2019-04-03 16:00:00,1,10:00:00,34,-1 days +10:00:00
3356,SKR,2019-04-04 05:00:00,2019-04-04 10:00:00,1,19:00:00,43,-1 days +19:00:00
3357,SKR,2019-04-05 11:00:00,2019-04-06 03:00:00,1,08:00:00,32,-1 days +08:00:00
3358,SKR,2019-04-08 16:00:00,2019-04-08 20:00:00,1,20:00:00,44,-1 days +20:00:00
3359,SKR,2019-04-09 08:00:00,2019-04-09 13:00:00,1,19:00:00,43,-1 days +19:00:00
3360,SKR,2019-04-11 13:00:00,2019-04-11 15:00:00,1,22:00:00,46,-1 days +22:00:00
3361,SKR,2019-04-11 13:00:00,2019-04-11 15:00:00,1,22:00:00,46,-1 days +22:00:00
3362,SKR,2019-04-11 17:00:00,2019-04-12 17:00:00,1,00:00:00,24,-1 days +00:00:00
3363,SKR,2019-04-12 19:00:00,2019-04-13 10:00:00,1,09:00:00,33,-1 days +09:00:00
3364,SKR,2019-04-15 11:00:00,2019-04-15 17:00:00,1,18:00:00,42,-1 days +18:00:00
3365,SKR,2019-04-18 09:00:00,2019-04-19 02:00:00,1,07:00:00,31,-1 days +07:00:00
3366,SKR,2019-04-18 17:00:00,2019-04-19 01:00:00,1,16:00:00,40,-1 days +16:00:00
3367,SKR,2019-04-19 19:00:00,2019-04-20 07:00:00,1,12:00:00,36,-1 days +12:00:00
3368,SKR,2019-04-22 18:00:00,2019-04-22 23:00:00,1,19:00:00,43,-1 days +19:00:00
3369,SKR,2019-04-23 09:00:00,2019-04-23 13:00:00,1,20:00:00,44,-1 days +20:00:00
3370,SKR,2019-04-24 20:00:00,2019-04-25 16:00:00,1,04:00:00,28,-1 days +04:00:00
3371,SKR,2019-04-25 07:00:00,2019-04-25 15:00:00,1,16:00:00,40,-1 days +16:00:00
3372,SKR,2019-04-27 01:00:00,2019-04-27 12:00:00,1,13:00:00,37,-1 days +13:00:00
3373,SKR,2019-04-30 07:00:00,2019-04-30 17:00:00,1,14:00:00,38,-1 days +14:00:00
3374,SKR,2019-05-04 10:00:00,2019-05-05 00:00:00,1,10:00:00,34,-1 days +10:00:00
3375,SKR,2019-05-07 03:00:00,2019-05-08 03:00:00,1,00:00:00,24,-1 days +00:00:00
3376,SKR,2019-05-11 09:00:00,2019-05-12 04:00:00,1,05:00:00,29,-1 days +05:00:00
3377,SKR,2019-05-14 08:00:00,2019-05-14 15:00:00,1,17:00:00,41,-1 days +17:00:00
3378,SKR,2019-05-14 15:00:00,2019-05-14 19:00:00,1,20:00:00,44,-1 days +20:00:00
3379,SKR,2019-05-15 14:00:00,2019-05-15 22:00:00,1,16:00:00,40,-1 days +16:00:00
3380,SKR,2019-05-15 19:00:00,2019-05-16 04:00:00,1,15:00:00,39,-1 days +15:00:00
3381,SKR,2019-05-18 09:00:00,2019-05-19 04:00:00,1,05:00:00,29,-1 days +05:00:00
3382,SKR,2019-05-21 16:00:00,2019-05-22 12:00:00,1,04:00:00,28,-1 days +04:00:00
3383,SKR,2019-06-01 04:00:00,2019-06-02 04:00:00,1,00:00:00,24,-1 days +00:00:00
3384,SKR,2019-06-01 11:00:00,2019-06-02 01:00:00,1,10:00:00,34,-1 days +10:00:00
3385,SKR,2019-06-04 16:00:00,2019-06-05 08:00:00,1,08:00:00,32,-1 days +08:00:00
3386,SKR,2019-06-07 09:00:00,2019-06-08 01:00:00,1,08:00:00,32,-1 days +08:00:00
3387,SKR,2019-06-09 10:00:00,2019-06-10 01:00:00,1,09:00:00,33,-1 days +09:00:00
3388,SKR,2019-06-09 16:00:00,2019-06-09 22:00:00,1,18:00:00,42,-1 days +18:00:00
3389,SKR,2019-06-11 04:00:00,2019-06-11 15:00:00,1,13:00:00,37,-1 days +13:00:00
3390,SKR,2019-06-11 17:00:00,2019-06-12 07:00:00,1,10:00:00,34,-1 days +10:00:00
3391,SKR,2019-06-12 21:00:00,2019-06-13 13:00:00,1,08:00:00,32,-1 days +08:00:00
3392,SKR,2019-06-14 22:00:00,2019-06-15 16:00:00,1,06:00:00,30,-1 days +06:00:00
